Frame,ID,Object,X,Y
114,2,person,119,280
114,1,person,1154,640
115,21,person,1654,220
115,11,person,790,103
115,10,person,1885,280
115,9,person,1359,52
115,8,person,383,128
115,7,person,1712,275
115,6,person,1632,223
115,5,person,175,261
115,3,person,272,187
115,2,person,119,280
115,1,person,1154,640
116,21,person,1652,221
116,11,person,790,103
116,10,person,1885,280
116,9,person,1359,52
116,8,person,383,128
116,7,person,1716,276
116,6,person,1630,224
116,5,person,176,261
116,3,person,272,187
116,2,person,118,280
116,1,person,1152,655
117,21,person,1651,222
117,11,person,790,103
117,10,person,1885,280
117,9,person,1358,52
117,8,person,383,128
117,7,person,1718,276
117,6,person,1629,224
117,5,person,176,261
117,3,person,272,187
117,2,person,118,280
117,1,person,1151,661
118,21,person,1652,221
118,11,person,791,103
118,10,person,1885,280
118,9,person,1358,52
118,8,person,383,128
118,7,person,1715,276
118,6,person,1630,224
118,5,person,176,261
118,3,person,272,187
118,2,person,118,280
118,1,person,1148,672
119,21,person,1652,221
119,11,person,791,103
119,10,person,1885,280
119,9,person,1358,52
119,8,person,383,128
119,7,person,1714,275
119,6,person,1631,223
119,5,person,176,261
119,3,person,272,187
119,2,person,118,280
119,1,person,1146,677
120,21,person,1652,220
120,11,person,791,102
120,10,person,1885,280
120,9,person,1358,52
120,8,person,383,128
120,7,person,1713,275
120,6,person,1629,223
120,5,person,176,261
120,3,person,272,187
120,2,person,118,280
120,1,person,1154,684
121,21,person,1652,220
121,11,person,790,102
121,10,person,1885,280
121,9,person,1358,52
121,8,person,383,128
121,7,person,1717,276
121,6,person,1628,223
121,5,person,176,261
121,3,person,272,187
121,2,person,118,280
121,1,person,1156,687
122,21,person,1653,220
122,11,person,790,102
122,10,person,1885,280
122,9,person,1358,52
122,8,person,383,128
122,7,person,1719,276
122,6,person,1628,223
122,5,person,176,261
122,3,person,272,187
122,2,person,118,280
122,1,person,1157,688
123,27,person,788,93
123,26,person,1707,277
123,21,person,1654,220
123,11,person,790,103
123,10,person,1885,280
123,9,person,1358,52
123,8,person,383,128
123,7,person,1720,276
123,6,person,1631,223
123,5,person,176,261
123,3,person,272,187
123,2,person,118,280
123,1,person,1156,693
124,27,person,789,93
124,26,person,1707,277
124,21,person,1654,220
124,11,person,790,103
124,10,person,1885,280
124,9,person,1358,52
124,8,person,383,128
124,7,person,1720,276
124,6,person,1632,223
124,5,person,176,261
124,3,person,272,187
124,2,person,118,280
124,1,person,1156,695
125,26,person,1707,277
125,11,person,790,103
125,10,person,1885,280
125,9,person,1358,52
125,8,person,383,128
125,7,person,1720,276
125,6,person,1634,222
125,5,person,176,261
125,3,person,272,187
125,2,person,118,280
125,1,person,1148,701
126,26,person,1707,277
126,11,person,790,103
126,10,person,1885,280
126,9,person,1358,52
126,8,person,383,128
126,7,person,1720,276
126,6,person,1634,222
126,5,person,176,261
126,3,person,272,187
126,2,person,118,280
126,1,person,1145,704
127,26,person,1707,277
127,11,person,790,103
127,10,person,1885,280
127,9,person,1358,52
127,8,person,383,128
127,7,person,1721,276
127,6,person,1635,222
127,5,person,176,261
127,3,person,272,187
127,2,person,118,280
127,1,person,1143,705
128,26,person,1707,277
128,11,person,790,104
128,10,person,1885,280
128,9,person,1358,52
128,8,person,383,128
128,7,person,1721,276
128,6,person,1635,222
128,5,person,176,261
128,3,person,272,187
128,2,person,118,280
128,1,person,1136,707
129,26,person,1707,277
129,11,person,789,105
129,10,person,1885,280
129,9,person,1358,52
129,8,person,383,128
129,7,person,1721,276
129,6,person,1635,222
129,5,person,175,261
129,3,person,272,187
129,2,person,118,280
129,1,person,1133,707
130,26,person,1707,277
130,11,person,789,99
130,10,person,1885,280
130,9,person,1358,52
130,8,person,383,128
130,7,person,1721,276
130,6,person,1636,221
130,5,person,175,261
130,3,person,272,187
130,2,person,118,280
130,1,person,1124,708
131,26,person,1707,277
131,11,person,789,96
131,10,person,1885,280
131,9,person,1358,52
131,8,person,383,128
131,7,person,1721,276
131,6,person,1636,221
131,5,person,175,261
131,3,person,272,187
131,2,person,118,280
131,1,person,1120,708
132,26,person,1707,277
132,10,person,1885,280
132,9,person,1358,52
132,8,person,383,128
132,7,person,1721,277
132,6,person,1636,221
132,5,person,175,261
132,3,person,272,187
132,2,person,118,280
132,1,person,1113,709
133,26,person,1707,277
133,10,person,1885,280
133,9,person,1358,52
133,8,person,383,128
133,7,person,1721,277
133,6,person,1636,222
133,5,person,175,261
133,3,person,272,187
133,2,person,118,280
133,1,person,1111,710
134,26,person,1707,277
134,10,person,1885,280
134,9,person,1358,52
134,8,person,383,128
134,7,person,1721,277
134,6,person,1636,222
134,5,person,175,261
134,3,person,272,187
134,2,person,118,280
134,1,person,1110,710
135,26,person,1707,277
135,10,person,1885,280
135,9,person,1359,52
135,8,person,383,128
135,7,person,1721,277
135,6,person,1635,222
135,5,person,175,261
135,3,person,272,187
135,2,person,118,280
135,1,person,1104,706
136,26,person,1707,277
136,10,person,1885,280
136,9,person,1359,52
136,8,person,383,128
136,7,person,1721,277
136,6,person,1635,222
136,5,person,175,261
136,3,person,273,187
136,2,person,118,280
136,1,person,1100,704
137,26,person,1707,277
137,10,person,1885,280
137,9,person,1359,52
137,8,person,383,128
137,7,person,1720,277
137,6,person,1634,222
137,5,person,175,261
137,3,person,273,187
137,2,person,119,280
137,1,person,1114,697
138,26,person,1707,277
138,10,person,1885,280
138,9,person,1359,52
138,8,person,383,128
138,7,person,1720,277
138,6,person,1633,222
138,5,person,175,261
138,3,person,273,187
138,2,person,119,280
138,1,person,1120,695
139,26,person,1707,277
139,10,person,1885,280
139,9,person,1359,52
139,8,person,383,128
139,7,person,1720,277
139,6,person,1633,222
139,5,person,175,261
139,3,person,273,187
139,2,person,119,280
140,26,person,1707,277
140,10,person,1885,280
140,9,person,1359,52
140,8,person,383,128
140,7,person,1721,277
140,6,person,1634,222
140,5,person,175,261
140,3,person,273,187
140,2,person,119,280
141,30,person,124,285
141,26,person,1707,277
141,10,person,1885,279
141,9,person,1359,52
141,8,person,383,128
141,7,person,1721,277
141,6,person,1635,222
141,5,person,175,261
141,3,person,273,187
141,2,person,119,280
142,30,person,124,285
142,26,person,1707,277
142,10,person,1885,279
142,9,person,1359,52
142,8,person,383,128
142,7,person,1721,277
142,6,person,1633,222
142,5,person,175,261
142,3,person,273,187
142,2,person,119,280
143,31,person,773,85
143,30,person,124,285
143,26,person,1707,277
143,10,person,1885,279
143,9,person,1359,52
143,8,person,383,128
143,7,person,1720,277
143,6,person,1632,222
143,5,person,175,261
143,3,person,273,187
143,2,person,119,280
144,31,person,773,88
144,30,person,124,285
144,29,person,1088,669
144,28,person,1654,220
144,26,person,1707,277
144,10,person,1885,279
144,9,person,1359,52
144,8,person,383,128
144,7,person,1720,277
144,6,person,1632,223
144,5,person,175,261
144,3,person,273,187
144,2,person,119,280
145,31,person,773,90
145,30,person,124,285
145,29,person,1086,670
145,28,person,1654,220
145,26,person,1707,277
145,10,person,1885,279
145,9,person,1359,52
145,8,person,383,128
145,7,person,1720,277
145,6,person,1631,223
145,5,person,175,261
145,3,person,273,187
145,2,person,119,280
146,31,person,773,91
146,30,person,124,285
146,29,person,1086,671
146,28,person,1654,220
146,26,person,1707,277
146,10,person,1885,279
146,9,person,1359,52
146,8,person,383,128
146,7,person,1720,277
146,6,person,1631,223
146,5,person,175,261
146,3,person,273,187
146,2,person,119,280
147,31,person,773,97
147,30,person,124,285
147,29,person,1084,670
147,28,person,1654,219
147,26,person,1707,277
147,10,person,1885,279
147,9,person,1359,52
147,8,person,383,128
147,7,person,1721,277
147,6,person,1631,223
147,5,person,175,261
147,3,person,274,187
147,2,person,119,279
148,31,person,774,99
148,30,person,124,284
148,29,person,1084,671
148,28,person,1654,219
148,26,person,1707,277
148,10,person,1885,279
148,9,person,1359,52
148,8,person,383,128
148,7,person,1721,277
148,6,person,1631,222
148,5,person,175,261
148,3,person,274,187
148,2,person,119,279
149,31,person,775,102
149,30,person,124,284
149,29,person,1084,673
149,28,person,1654,219
149,26,person,1707,277
149,10,person,1885,279
149,9,person,1359,52
149,8,person,383,128
149,7,person,1721,277
149,6,person,1632,222
149,5,person,175,261
149,3,person,274,187
149,2,person,119,279
150,31,person,775,103
150,30,person,124,285
150,29,person,1083,675
150,28,person,1654,219
150,26,person,1707,277
150,10,person,1885,279
150,9,person,1359,52
150,8,person,383,128
150,7,person,1721,277
150,6,person,1632,222
150,5,person,175,261
150,3,person,274,187
150,2,person,119,279
151,31,person,776,103
151,30,person,124,284
151,29,person,1083,675
151,28,person,1654,219
151,26,person,1707,277
151,10,person,1885,279
151,9,person,1359,52
151,8,person,383,128
151,7,person,1721,277
151,6,person,1632,222
151,5,person,175,261
151,3,person,274,187
151,2,person,119,279
152,30,person,124,284
152,29,person,1082,676
152,28,person,1654,219
152,26,person,1707,277
152,10,person,1885,279
152,9,person,1359,52
152,8,person,383,128
152,7,person,1721,277
152,6,person,1631,222
152,5,person,175,261
152,3,person,275,187
152,2,person,119,279
153,30,person,124,284
153,29,person,1081,677
153,28,person,1654,219
153,26,person,1707,277
153,10,person,1885,279
153,9,person,1359,52
153,8,person,383,128
153,7,person,1721,277
153,6,person,1631,222
153,5,person,175,261
153,3,person,275,187
153,2,person,119,279
154,30,person,124,284
154,29,person,1079,678
154,28,person,1654,219
154,26,person,1707,277
154,10,person,1885,279
154,9,person,1359,52
154,8,person,383,128
154,7,person,1722,277
154,6,person,1632,222
154,5,person,175,261
154,3,person,275,187
154,2,person,119,279
155,31,person,788,105
155,30,person,124,284
155,29,person,1078,678
155,28,person,1654,219
155,26,person,1707,277
155,10,person,1885,279
155,9,person,1359,52
155,8,person,383,128
155,7,person,1722,277
155,6,person,1632,222
155,5,person,175,261
155,3,person,276,187
155,2,person,119,279
156,32,person,778,90
156,31,person,787,107
156,30,person,124,284
156,29,person,1078,678
156,28,person,1654,219
156,26,person,1707,277
156,10,person,1885,279
156,9,person,1359,52
156,8,person,383,128
156,7,person,1722,277
156,6,person,1633,222
156,5,person,176,261
156,3,person,277,187
156,2,person,119,279
157,35,tennis racket,997,625
157,32,person,777,90
157,31,person,786,107
157,30,person,124,284
157,29,person,1077,677
157,28,person,1654,219
157,26,person,1707,277
157,10,person,1885,279
157,9,person,1359,52
157,8,person,383,128
157,7,person,1721,277
157,6,person,1632,222
157,5,person,176,261
157,3,person,277,187
157,2,person,119,279
158,35,tennis racket,997,625
158,32,person,776,90
158,31,person,786,108
158,30,person,124,284
158,29,person,1077,677
158,28,person,1654,219
158,26,person,1707,277
158,10,person,1885,279
158,9,person,1359,52
158,8,person,383,128
158,7,person,1722,277
158,6,person,1632,222
158,5,person,176,261
158,3,person,278,187
158,2,person,119,279
159,32,person,776,92
159,31,person,784,107
159,29,person,1079,676
159,28,person,1654,219
159,26,person,1707,277
159,10,person,1885,279
159,9,person,1359,52
159,8,person,383,128
159,7,person,1721,277
159,6,person,1632,222
159,5,person,176,261
159,3,person,278,187
159,2,person,119,279
160,32,person,776,92
160,31,person,783,106
160,29,person,1080,676
160,28,person,1654,219
160,26,person,1707,277
160,10,person,1885,279
160,9,person,1359,52
160,8,person,383,128
160,7,person,1721,277
160,6,person,1632,222
160,5,person,176,261
160,3,person,277,187
160,2,person,119,279
161,32,person,777,93
161,31,person,783,104
161,29,person,1080,675
161,28,person,1654,219
161,26,person,1707,277
161,10,person,1885,279
161,9,person,1359,52
161,8,person,383,128
161,7,person,1721,277
161,6,person,1631,222
161,5,person,176,261
161,3,person,277,187
161,2,person,119,279
162,32,person,778,93
162,31,person,783,104
162,29,person,1081,675
162,28,person,1654,219
162,26,person,1707,277
162,10,person,1885,279
162,9,person,1359,52
162,8,person,383,128
162,7,person,1721,277
162,6,person,1631,222
162,5,person,176,261
162,3,person,277,187
162,2,person,119,279
163,32,person,778,93
163,31,person,783,103
163,29,person,1081,675
163,28,person,1654,219
163,26,person,1707,277
163,10,person,1885,279
163,9,person,1359,52
163,8,person,383,128
163,7,person,1721,277
163,6,person,1631,222
163,5,person,176,261
163,3,person,277,187
163,2,person,119,279
164,32,person,775,91
164,31,person,781,101
164,29,person,1080,674
164,28,person,1654,219
164,26,person,1707,277
164,10,person,1885,279
164,9,person,1359,52
164,8,person,383,128
164,7,person,1721,277
164,6,person,1631,222
164,5,person,176,261
164,3,person,277,187
164,2,person,120,279
165,32,person,777,97
165,29,person,1079,673
165,28,person,1654,219
165,26,person,1707,277
165,10,person,1885,279
165,9,person,1359,52
165,8,person,383,128
165,7,person,1721,277
165,6,person,1631,222
165,5,person,176,261
165,3,person,277,187
165,2,person,120,279
166,32,person,778,97
166,28,person,1654,219
166,26,person,1707,277
166,10,person,1885,279
166,9,person,1359,52
166,8,person,383,128
166,7,person,1721,277
166,6,person,1631,222
166,5,person,176,261
166,3,person,277,187
166,2,person,120,279
167,32,person,778,97
167,28,person,1654,219
167,26,person,1707,277
167,10,person,1885,279
167,9,person,1359,52
167,8,person,383,128
167,7,person,1721,277
167,6,person,1631,222
167,5,person,176,261
167,3,person,277,187
167,2,person,120,279
168,36,person,1071,679
168,32,person,777,92
168,28,person,1654,219
168,26,person,1707,277
168,10,person,1885,279
168,9,person,1359,52
168,8,person,383,128
168,7,person,1721,277
168,6,person,1631,222
168,5,person,176,261
168,3,person,277,187
168,2,person,120,279
169,36,person,1072,680
169,32,person,777,90
169,28,person,1654,219
169,26,person,1707,277
169,10,person,1885,279
169,9,person,1359,52
169,8,person,383,128
169,7,person,1722,277
169,6,person,1631,222
169,5,person,176,261
169,3,person,277,187
169,2,person,120,279
170,36,person,1072,680
170,32,person,777,90
170,28,person,1654,219
170,26,person,1707,277
170,10,person,1885,279
170,9,person,1359,52
170,8,person,383,128
170,7,person,1722,277
170,6,person,1631,222
170,5,person,176,261
170,3,person,277,187
170,2,person,120,279
171,36,person,1073,685
171,32,person,781,93
171,28,person,1654,219
171,26,person,1710,277
171,10,person,1885,279
171,9,person,1359,52
171,8,person,383,128
171,7,person,1723,275
171,6,person,1631,222
171,5,person,176,261
171,3,person,277,187
171,2,person,120,279
172,36,person,1073,687
172,32,person,783,95
172,28,person,1654,219
172,26,person,1711,277
172,10,person,1885,279
172,9,person,1359,52
172,8,person,383,128
172,7,person,1723,275
172,6,person,1631,222
172,5,person,176,261
172,3,person,277,187
172,2,person,120,279
173,36,person,1073,687
173,32,person,783,95
173,28,person,1654,219
173,26,person,1711,277
173,10,person,1885,279
173,9,person,1359,52
173,8,person,383,128
173,7,person,1723,274
173,6,person,1631,222
173,5,person,176,261
173,3,person,277,187
173,2,person,120,279
174,36,person,1073,692
174,32,person,783,92
174,28,person,1654,219
174,26,person,1711,277
174,10,person,1885,279
174,9,person,1359,52
174,8,person,383,128
174,7,person,1724,274
174,6,person,1632,222
174,5,person,176,261
174,3,person,277,187
174,2,person,120,279
175,37,person,124,284
175,36,person,1073,693
175,32,person,783,91
175,28,person,1654,219
175,26,person,1712,277
175,10,person,1885,279
175,9,person,1359,52
175,8,person,383,128
175,7,person,1724,274
175,6,person,1632,222
175,5,person,176,261
175,3,person,277,187
175,2,person,119,279
176,37,person,125,284
176,36,person,1078,696
176,32,person,783,91
176,28,person,1654,219
176,26,person,1708,277
176,10,person,1885,279
176,9,person,1359,52
176,8,person,383,128
176,7,person,1722,276
176,6,person,1631,222
176,5,person,176,261
176,3,person,277,187
176,2,person,120,279
177,37,person,125,284
177,36,person,1080,698
177,32,person,783,91
177,26,person,1710,277
177,10,person,1885,280
177,9,person,1359,52
177,8,person,383,128
177,7,person,1723,275
177,6,person,1635,222
177,5,person,176,261
177,3,person,278,187
177,2,person,119,279
178,37,person,125,284
178,36,person,1080,700
178,32,person,782,90
178,26,person,1711,278
178,10,person,1886,280
178,9,person,1359,52
178,8,person,383,128
178,7,person,1723,275
178,5,person,175,262
178,3,person,280,187
178,2,person,120,279
179,37,person,125,285
179,36,person,1080,701
179,32,person,783,89
179,26,person,1710,278
179,10,person,1886,280
179,9,person,1359,52
179,8,person,383,128
179,7,person,1722,275
179,5,person,175,263
179,3,person,281,187
179,2,person,120,280
180,37,person,125,287
180,36,person,1080,702
180,26,person,1708,278
180,10,person,1886,280
180,9,person,1359,52
180,8,person,383,128
180,7,person,1720,277
180,5,person,176,262
180,3,person,281,187
180,2,person,120,279
181,38,person,783,102
181,37,person,125,287
181,36,person,1080,702
181,26,person,1707,278
181,10,person,1886,280
181,9,person,1359,52
181,8,person,383,127
181,7,person,1719,277
181,5,person,176,262
181,3,person,280,187
181,2,person,120,279
182,38,person,783,101
182,37,person,125,287
182,36,person,1080,702
182,28,person,1648,219
182,26,person,1707,278
182,10,person,1886,280
182,9,person,1359,52
182,8,person,383,127
182,7,person,1718,278
182,5,person,176,262
182,3,person,280,187
182,2,person,120,279
183,38,person,784,103
183,37,person,125,287
183,36,person,1079,701
183,28,person,1649,219
183,26,person,1707,278
183,10,person,1886,280
183,9,person,1359,52
183,8,person,383,127
183,7,person,1718,278
183,5,person,176,262
183,3,person,279,187
183,2,person,120,279
184,38,person,784,104
184,37,person,125,287
184,36,person,1078,701
184,28,person,1649,219
184,26,person,1707,278
184,10,person,1886,280
184,9,person,1359,52
184,8,person,383,127
184,7,person,1718,278
184,5,person,176,262
184,3,person,279,187
184,2,person,120,279
185,38,person,782,105
185,37,person,125,287
185,36,person,1079,700
185,28,person,1650,219
185,26,person,1707,278
185,10,person,1886,280
185,9,person,1359,52
185,8,person,383,127
185,7,person,1718,278
185,5,person,176,262
185,3,person,279,187
185,2,person,120,279
186,38,person,782,105
186,37,person,125,287
186,36,person,1079,700
186,28,person,1651,219
186,26,person,1707,278
186,10,person,1886,280
186,9,person,1359,52
186,8,person,383,127
186,7,person,1718,278
186,5,person,176,262
186,3,person,279,187
186,2,person,120,279
187,38,person,782,105
187,37,person,125,287
187,36,person,1079,700
187,28,person,1651,219
187,26,person,1709,278
187,10,person,1886,280
187,9,person,1359,52
187,8,person,383,127
187,7,person,1721,276
187,5,person,176,262
187,3,person,279,187
187,2,person,120,279
188,38,person,781,106
188,37,person,125,286
188,36,person,1077,699
188,28,person,1651,218
188,26,person,1710,278
188,10,person,1886,280
188,9,person,1359,52
188,8,person,383,127
188,7,person,1722,275
188,5,person,176,262
188,3,person,279,187
188,2,person,120,279
189,38,person,781,107
189,37,person,125,287
189,36,person,1076,699
189,28,person,1652,218
189,26,person,1710,278
189,10,person,1886,280
189,9,person,1359,52
189,8,person,383,127
189,7,person,1723,275
189,5,person,176,262
189,3,person,279,187
189,2,person,120,279
190,38,person,783,108
190,37,person,125,287
190,36,person,1078,703
190,28,person,1652,218
190,26,person,1710,278
190,10,person,1886,280
190,9,person,1359,52
190,8,person,383,127
190,7,person,1723,275
190,5,person,176,262
190,3,person,279,187
190,2,person,120,280
191,38,person,783,108
191,37,person,124,287
191,36,person,1079,704
191,28,person,1652,218
191,26,person,1710,278
191,10,person,1886,280
191,9,person,1359,52
191,8,person,383,127
191,7,person,1723,275
191,5,person,176,262
191,3,person,279,187
191,2,person,120,280
192,38,person,785,110
192,37,person,125,285
192,36,person,1074,709
192,28,person,1651,219
192,26,person,1710,278
192,10,person,1886,280
192,9,person,1359,52
192,8,person,383,127
192,7,person,1723,275
192,5,person,176,262
192,3,person,279,187
192,2,person,120,280
193,38,person,785,111
193,37,person,125,284
193,36,person,1073,711
193,28,person,1651,219
193,26,person,1710,278
193,10,person,1886,280
193,9,person,1359,52
193,8,person,383,127
193,7,person,1723,275
193,5,person,176,263
193,3,person,279,187
193,2,person,120,280
194,38,person,785,111
194,37,person,125,284
194,36,person,1072,712
194,28,person,1651,219
194,26,person,1710,278
194,10,person,1886,280
194,9,person,1359,52
194,8,person,383,127
194,7,person,1723,275
194,5,person,176,263
194,3,person,279,187
194,2,person,120,280
195,38,person,787,113
195,37,person,125,284
195,36,person,1072,715
195,28,person,1651,219
195,26,person,1710,278
195,10,person,1886,280
195,9,person,1359,52
195,8,person,383,127
195,7,person,1722,275
195,5,person,176,263
195,3,person,279,187
195,2,person,120,280
196,38,person,788,114
196,37,person,125,284
196,36,person,1072,716
196,28,person,1651,219
196,26,person,1710,278
196,10,person,1886,280
196,9,person,1359,52
196,8,person,383,127
196,7,person,1721,275
196,5,person,176,263
196,3,person,279,187
196,2,person,120,280
197,38,person,788,114
197,37,person,124,284
197,36,person,1072,716
197,28,person,1651,219
197,26,person,1710,278
197,10,person,1886,280
197,9,person,1359,52
197,8,person,383,127
197,7,person,1721,275
197,5,person,176,263
197,3,person,278,187
197,2,person,120,280
198,39,person,1625,227
198,38,person,792,111
198,37,person,124,284
198,36,person,1076,715
198,28,person,1651,219
198,26,person,1710,278
198,10,person,1886,280
198,9,person,1359,52
198,8,person,383,127
198,7,person,1721,275
198,5,person,176,263
198,3,person,278,187
198,2,person,120,280
199,39,person,1625,227
199,38,person,792,111
199,37,person,124,284
199,36,person,1077,715
199,28,person,1651,219
199,26,person,1710,278
199,10,person,1886,280
199,9,person,1359,52
199,8,person,383,127
199,7,person,1722,275
199,5,person,176,263
199,3,person,278,187
199,2,person,120,280
200,39,person,1625,228
200,38,person,799,106
200,37,person,124,284
200,36,person,1082,723
200,28,person,1646,220
200,26,person,1710,277
200,10,person,1886,280
200,9,person,1359,52
200,8,person,383,127
200,7,person,1721,275
200,5,person,176,263
200,3,person,277,187
200,2,person,120,280
201,39,person,1625,228
201,38,person,801,105
201,37,person,124,283
201,36,person,1084,726
201,28,person,1644,220
201,26,person,1710,277
201,10,person,1886,280
201,9,person,1359,52
201,8,person,383,127
201,7,person,1721,275
201,5,person,176,263
201,3,person,277,187
201,2,person,120,280
202,38,person,807,103
202,37,person,124,283
202,36,person,1088,727
202,28,person,1642,221
202,26,person,1710,277
202,10,person,1886,280
202,9,person,1359,52
202,8,person,383,127
202,7,person,1721,275
202,5,person,176,263
202,3,person,277,187
202,2,person,120,280
203,38,person,809,103
203,37,person,124,283
203,36,person,1090,727
203,28,person,1640,221
203,26,person,1708,277
203,10,person,1886,280
203,9,person,1359,52
203,8,person,383,127
203,7,person,1721,275
203,5,person,176,263
203,3,person,276,187
203,2,person,120,280
204,38,person,812,105
204,37,person,124,283
204,36,person,1096,725
204,28,person,1641,221
204,26,person,1708,276
204,10,person,1886,280
204,9,person,1359,52
204,8,person,383,127
204,7,person,1721,275
204,5,person,176,263
204,3,person,275,187
204,2,person,120,280
205,42,tennis racket,1167,668
205,41,tennis racket,1165,633
205,38,person,814,106
205,37,person,124,283
205,36,person,1098,724
205,28,person,1642,221
205,26,person,1708,276
205,10,person,1886,280
205,9,person,1359,52
205,8,person,383,127
205,7,person,1721,275
205,5,person,176,263
205,3,person,275,187
205,2,person,120,280
206,42,tennis racket,1167,668
206,41,tennis racket,1165,633
206,38,person,814,106
206,37,person,124,283
206,36,person,1099,723
206,28,person,1642,221
206,26,person,1708,276
206,10,person,1886,280
206,9,person,1359,52
206,8,person,383,127
206,7,person,1721,275
206,5,person,176,263
206,3,person,275,187
206,2,person,120,280
207,43,tennis racket,1162,634
207,42,tennis racket,1170,669
207,41,tennis racket,1167,643
207,38,person,821,106
207,37,person,124,283
207,36,person,1104,723
207,28,person,1642,221
207,26,person,1707,277
207,10,person,1886,280
207,9,person,1359,52
207,8,person,383,127
207,7,person,1721,275
207,5,person,176,263
207,3,person,275,187
207,2,person,120,280
208,43,tennis racket,1163,639
208,42,tennis racket,1171,669
208,41,tennis racket,1168,646
208,38,person,823,106
208,37,person,124,283
208,36,person,1106,723
208,28,person,1642,221
208,26,person,1707,277
208,10,person,1886,280
208,9,person,1359,52
208,8,person,383,127
208,7,person,1721,275
208,5,person,176,263
208,3,person,275,187
208,2,person,120,280
209,42,tennis racket,1172,671
209,41,tennis racket,1169,626
209,38,person,828,106
209,37,person,124,286
209,36,person,1109,726
209,28,person,1642,221
209,26,person,1708,276
209,10,person,1886,280
209,9,person,1359,52
209,8,person,383,127
209,7,person,1721,275
209,5,person,176,263
209,3,person,275,187
209,2,person,120,280
210,44,tennis racket,1173,663
210,42,tennis racket,1173,671
210,41,tennis racket,1170,619
210,38,person,829,105
210,37,person,124,287
210,36,person,1111,727
210,28,person,1643,221
210,26,person,1708,276
210,10,person,1886,280
210,9,person,1359,52
210,8,person,383,127
210,7,person,1721,275
210,5,person,176,263
210,3,person,275,187
210,2,person,120,280
211,44,tennis racket,1172,662
211,42,tennis racket,1173,671
211,41,tennis racket,1170,616
211,38,person,830,105
211,37,person,124,288
211,36,person,1111,727
211,28,person,1643,221
211,26,person,1708,276
211,10,person,1886,280
211,9,person,1359,52
211,8,person,383,127
211,7,person,1721,275
211,5,person,176,263
211,3,person,275,187
211,2,person,120,280
212,44,tennis racket,1170,677
212,42,tennis racket,1173,675
212,41,tennis racket,1174,612
212,39,person,1625,228
212,38,person,834,106
212,37,person,124,288
212,36,person,1115,731
212,28,person,1645,220
212,26,person,1708,276
212,10,person,1886,280
212,9,person,1359,52
212,8,person,383,127
212,7,person,1721,275
212,5,person,176,263
212,3,person,275,187
212,2,person,120,280
213,44,tennis racket,1169,682
213,42,tennis racket,1173,676
213,41,tennis racket,1176,611
213,39,person,1625,228
213,38,person,836,107
213,37,person,124,288
213,36,person,1116,732
213,28,person,1646,220
213,26,person,1708,276
213,10,person,1886,280
213,9,person,1359,52
213,8,person,383,127
213,7,person,1721,275
213,5,person,176,263
213,3,person,274,187
213,2,person,120,280
214,44,tennis racket,1168,688
214,42,tennis racket,1170,681
214,41,tennis racket,1176,622
214,38,person,841,107
214,37,person,124,288
214,36,person,1119,737
214,28,person,1646,220
214,26,person,1708,277
214,10,person,1886,280
214,9,person,1359,52
214,8,person,383,127
214,7,person,1720,275
214,5,person,176,263
214,3,person,274,187
214,2,person,120,280
215,45,tennis racket,1185,599
215,44,tennis racket,1167,690
215,42,tennis racket,1169,684
215,41,tennis racket,1177,627
215,38,person,843,108
215,37,person,124,288
215,36,person,1120,739
215,28,person,1645,221
215,26,person,1707,277
215,10,person,1886,280
215,9,person,1359,52
215,8,person,383,127
215,7,person,1720,275
215,5,person,176,263
215,3,person,274,187
215,2,person,120,280
216,45,tennis racket,1193,610
216,43,tennis racket,1171,684
216,38,person,849,106
216,37,person,124,288
216,36,person,1122,745
216,28,person,1647,220
216,26,person,1707,277
216,10,person,1886,280
216,9,person,1359,52
216,8,person,383,127
216,7,person,1720,275
216,5,person,176,263
216,3,person,274,187
216,2,person,120,280
217,45,tennis racket,1196,613
217,43,tennis racket,1170,686
217,38,person,851,105
217,37,person,124,286
217,36,person,1123,747
217,28,person,1650,220
217,26,person,1707,277
217,10,person,1886,280
217,9,person,1359,52
217,8,person,383,127
217,7,person,1721,275
217,5,person,176,263
217,3,person,274,187
217,2,person,120,280
218,45,tennis racket,1196,614
218,43,tennis racket,1170,686
218,38,person,852,105
218,37,person,124,285
218,36,person,1123,748
218,28,person,1651,219
218,26,person,1707,277
218,10,person,1886,280
218,9,person,1359,52
218,8,person,383,127
218,7,person,1721,275
218,5,person,176,263
218,3,person,274,187
218,2,person,120,280
219,38,person,859,104
219,37,person,124,284
219,36,person,1125,754
219,28,person,1652,219
219,26,person,1707,278
219,10,person,1886,280
219,9,person,1359,52
219,8,person,383,127
219,7,person,1721,275
219,5,person,176,263
219,3,person,273,187
219,2,person,120,280
220,38,person,862,104
220,37,person,124,284
220,36,person,1126,756
220,28,person,1652,219
220,26,person,1707,278
220,10,person,1886,280
220,9,person,1359,52
220,8,person,383,127
220,7,person,1721,275
220,5,person,176,263
220,3,person,273,187
220,2,person,120,280
221,38,person,867,103
221,37,person,124,284
221,36,person,1127,762
221,28,person,1652,220
221,26,person,1707,278
221,10,person,1886,280
221,9,person,1359,52
221,8,person,383,127
221,7,person,1721,275
221,5,person,176,263
221,3,person,273,187
221,2,person,120,280
222,38,person,868,103
222,37,person,124,284
